,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1004,142,0.14634146341463414,0.34146341463414637,0.04878048780487805,0.4146341463414634,0.024390243902439025,0.024390243902439025
1,2009,270,0.37142857142857144,0.45714285714285713,0.04285714285714286,0.08571428571428572,0.014285714285714285,0.02857142857142857
2,3014,409,0.4426229508196721,0.4262295081967213,0.04918032786885246,0.04918032786885246,0.01639344262295082,0.01639344262295082
3,4020,521,0.52,0.36,0.02,0.06,0.02,0.02
4,5026,630,0.5483870967741935,0.3548387096774194,0.03225806451612903,0.03225806451612903,0.016129032258064516,0.016129032258064516
5,6032,740,0.6477272727272727,0.2727272727272727,0.022727272727272728,0.022727272727272728,0.011363636363636364,0.022727272727272728
6,7038,847,0.7303370786516854,0.19101123595505617,0.02247191011235955,0.02247191011235955,0.011235955056179775,0.02247191011235955
7,8043,963,0.8717948717948718,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.01282051282051282,0.01282051282051282
8,9047,1091,0.9021739130434783,0.010869565217391304,0.03260869565217391,0.021739130434782608,0.010869565217391304,0.021739130434782608
9,10053,1192,0.9213483146067416,0.02247191011235955,0.011235955056179775,0.02247191011235955,0.011235955056179775,0.011235955056179775
10,11119,1236,0.927710843373494,0.012048192771084338,0.012048192771084338,0.024096385542168676,0.012048192771084338,0.012048192771084338
11,12256,1333,0.9326923076923077,0.009615384615384616,0.009615384615384616,0.019230769230769232,0.009615384615384616,0.019230769230769232
12,13395,1431,0.9245283018867925,0.009433962264150943,0.018867924528301886,0.018867924528301886,0.009433962264150943,0.018867924528301886
13,14532,1531,0.9137931034482759,0.008620689655172414,0.017241379310344827,0.017241379310344827,0.008620689655172414,0.034482758620689655
14,15669,1629,0.9230769230769231,0.007692307692307693,0.023076923076923078,0.015384615384615385,0.007692307692307693,0.023076923076923078
15,16806,1710,0.9219858156028369,0.0070921985815602835,0.028368794326241134,0.014184397163120567,0.0070921985815602835,0.02127659574468085
16,17943,1784,0.9136690647482014,0.02158273381294964,0.02877697841726619,0.014388489208633094,0.007194244604316547,0.014388489208633094
17,19081,1867,0.9424460431654677,0.007194244604316547,0.02158273381294964,0.014388489208633094,0.007194244604316547,0.007194244604316547
18,20218,1938,0.9455782312925171,0.006802721088435374,0.02040816326530612,0.013605442176870748,0.006802721088435374,0.006802721088435374
19,21358,2008,0.9506172839506173,0.006172839506172839,0.018518518518518517,0.012345679012345678,0.006172839506172839,0.006172839506172839
20,22497,2075,0.9590643274853801,0.005847953216374269,0.011695906432748537,0.011695906432748537,0.005847953216374269,0.005847953216374269
21,23635,2143,0.9680851063829787,0.005319148936170213,0.005319148936170213,0.010638297872340425,0.005319148936170213,0.005319148936170213
22,24773,2214,0.9629629629629629,0.006172839506172839,0.006172839506172839,0.012345679012345678,0.006172839506172839,0.006172839506172839
23,25912,2289,0.9597701149425287,0.005747126436781609,0.005747126436781609,0.011494252873563218,0.005747126436781609,0.011494252873563218
24,27049,2364,0.9640718562874252,0.005988023952095809,0.005988023952095809,0.011976047904191617,0.005988023952095809,0.005988023952095809
25,28188,2433,0.967391304347826,0.005434782608695652,0.005434782608695652,0.010869565217391304,0.005434782608695652,0.005434782608695652
26,29325,2492,0.97,0.005,0.005,0.01,0.005,0.005
27,30463,2545,0.967391304347826,0.005434782608695652,0.005434782608695652,0.010869565217391304,0.005434782608695652,0.005434782608695652
28,31603,2591,0.9679144385026738,0.0053475935828877,0.0053475935828877,0.0106951871657754,0.0053475935828877,0.0053475935828877
29,32740,2639,0.9693877551020408,0.00510204081632653,0.00510204081632653,0.01020408163265306,0.00510204081632653,0.00510204081632653
30,33878,2701,0.9695431472081218,0.005076142131979695,0.005076142131979695,0.01015228426395939,0.005076142131979695,0.005076142131979695
31,35017,2744,0.9671361502347418,0.004694835680751174,0.009389671361502348,0.009389671361502348,0.004694835680751174,0.004694835680751174
32,36156,2788,0.96875,0.004464285714285714,0.008928571428571428,0.008928571428571428,0.004464285714285714,0.004464285714285714
33,37294,2831,0.9694323144104804,0.004366812227074236,0.008733624454148471,0.008733624454148471,0.004366812227074236,0.004366812227074236
34,38432,2871,0.9711934156378601,0.00411522633744856,0.00823045267489712,0.00823045267489712,0.00411522633744856,0.00411522633744856
35,40370,2906,0.9710743801652892,0.004132231404958678,0.008264462809917356,0.008264462809917356,0.004132231404958678,0.004132231404958678
36,42259,2985,0.9724409448818898,0.003937007874015748,0.007874015748031496,0.007874015748031496,0.003937007874015748,0.003937007874015748
37,44148,3084,0.975,0.0035714285714285713,0.007142857142857143,0.007142857142857143,0.0035714285714285713,0.0035714285714285713
38,46038,3173,0.9750889679715302,0.0035587188612099642,0.0071174377224199285,0.0071174377224199285,0.0035587188612099642,0.0035587188612099642
39,47927,3274,0.9681978798586572,0.007067137809187279,0.007067137809187279,0.007067137809187279,0.0035335689045936395,0.007067137809187279
40,49815,3372,0.963855421686747,0.008032128514056224,0.008032128514056224,0.008032128514056224,0.004016064257028112,0.008032128514056224
41,50759,3417,0.9606299212598425,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.003937007874015748,0.011811023622047244
