,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
28,29716,2117,0.9533333333333334,0.006666666666666667,0.006666666666666667,0.013333333333333334,0.006666666666666667,0.013333333333333334
29,30736,2159,0.9299363057324841,0.006369426751592357,0.012738853503184714,0.012738853503184714,0.006369426751592357,0.03184713375796178
30,31759,2209,0.9341317365269461,0.005988023952095809,0.011976047904191617,0.011976047904191617,0.005988023952095809,0.029940119760479042
31,32781,2268,0.9473684210526315,0.005847953216374269,0.005847953216374269,0.011695906432748537,0.005847953216374269,0.023391812865497075
32,33802,2325,0.935672514619883,0.011695906432748537,0.005847953216374269,0.011695906432748537,0.005847953216374269,0.029239766081871343
33,34824,2373,0.9433962264150944,0.012578616352201259,0.006289308176100629,0.012578616352201259,0.006289308176100629,0.018867924528301886
34,35846,2417,0.9404761904761905,0.011904761904761904,0.005952380952380952,0.011904761904761904,0.005952380952380952,0.023809523809523808
35,36868,2462,0.9298245614035088,0.011695906432748537,0.017543859649122806,0.011695906432748537,0.005847953216374269,0.023391812865497075
36,37891,2511,0.9358288770053476,0.0106951871657754,0.0106951871657754,0.0106951871657754,0.0053475935828877,0.026737967914438502
37,38913,2563,0.9251336898395722,0.0106951871657754,0.016042780748663103,0.0106951871657754,0.0053475935828877,0.03208556149732621
38,39935,2601,0.9293478260869565,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.005434782608695652,0.03260869565217391
39,40955,2641,0.9365079365079365,0.010582010582010581,0.010582010582010581,0.010582010582010581,0.005291005291005291,0.026455026455026454
40,41976,2677,0.9384615384615385,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.005128205128205128,0.02564102564102564
41,42999,2717,0.9424083769633508,0.010471204188481676,0.010471204188481676,0.010471204188481676,0.005235602094240838,0.020942408376963352
42,44021,2741,0.9365079365079365,0.010582010582010581,0.010582010582010581,0.010582010582010581,0.005291005291005291,0.026455026455026454
43,45615,2768,0.9297297297297298,0.010810810810810811,0.010810810810810811,0.010810810810810811,0.005405405405405406,0.032432432432432434
44,47047,2813,0.9329896907216495,0.010309278350515464,0.005154639175257732,0.010309278350515464,0.005154639175257732,0.03608247422680412
45,48480,2880,0.9187817258883249,0.01015228426395939,0.015228426395939087,0.01015228426395939,0.005076142131979695,0.04060913705583756
46,49913,2941,0.9186602870813397,0.009569377990430622,0.009569377990430622,0.009569377990430622,0.004784688995215311,0.04784688995215311
47,50629,2985,0.9302325581395349,0.009302325581395349,0.009302325581395349,0.009302325581395349,0.004651162790697674,0.037209302325581395
